ShipmentID,OrderID,ShipperID,ShipDate,DeliveryDate
21402,7202,5,2025-07-02,2025-07-03
21403,20118,7,2026-08-06,2026-08-07
21404,25340,4,2024-07-19,2024-07-20
21405,48782,10,2026-08-11,2026-08-19
21406,1625,4,2024-09-03,2024-09-11
21407,13103,3,2026-02-16,2026-02-20
21408,18981,2,2026-02-24,2026-03-03
21409,33682,10,2026-05-17,2026-05-25
21410,34761,6,2025-04-14,2025-04-16
21411,35733,6,2024-09-06,2024-09-10
21412,574,4,2024-04-20,2024-04-30
21413,27953,1,2026-06-03,2026-06-08
21414,14473,3,2025-03-27,2025-03-28
21415,26504,1,2025-01-24,2025-01-27
21416,18825,6,2026-05-17,2026-05-19
21417,40602,10,2026-05-16,2026-05-21
21418,46787,5,2026-03-07,2026-03-14
21419,16366,6,2025-08-03,2025-08-08
21420,27591,3,2026-04-26,2026-05-05
21421,11551,6,2025-12-28,2025-12-29
21422,40008,10,2024-04-14,2024-04-21
21423,28818,7,2024-07-25,2024-08-01
21424,8520,6,2024-05-12,2024-05-14
21425,14548,6,2025-03-04,2025-03-14
21426,36785,8,2025-04-19,2025-04-24
21427,13898,9,2025-06-05,2025-06-10
21428,49969,9,2024-05-01,2024-05-10
21429,6355,6,2024-08-12,2024-08-21
21430,20604,5,2025-05-15,2025-05-18
21431,8759,5,2024-01-09,2024-01-18
21432,36097,2,2024-03-07,2024-03-13
21433,10907,6,2025-11-11,2025-11-20
21434,8594,2,2024-02-09,2024-02-14
21435,4002,1,2025-05-10,2025-05-18
21436,41122,4,2026-03-07,2026-03-14
21437,36895,4,2025-01-16,2025-01-18
21438,43937,6,2024-01-09,2024-01-15
21439,22042,5,2025-01-29,2025-02-05
21440,34647,7,2026-02-18,2026-02-19
21441,1250,7,2024-02-11,2024-02-13
21442,14450,9,2025-03-21,2025-03-22
21443,7334,5,2025-04-22,2025-04-23
21444,28120,9,2024-09-09,2024-09-14
21445,6278,3,2024-02-08,2024-02-15
21446,30938,3,2026-06-12,2026-06-22
21447,32733,4,2024-02-15,2024-02-23
21448,18271,9,2025-07-10,2025-07-11
21449,45539,8,2025-12-04,2025-12-11
21450,45426,8,2025-10-10,2025-10-14
21451,42008,8,2026-07-03,2026-07-04
21452,43717,6,2024-08-06,2024-08-13
21453,12330,10,2024-10-23,2024-10-29
21454,44127,5,2024-04-30,2024-05-08
21455,25485,6,2025-09-22,2025-09-24
21456,20020,1,2026-02-16,2026-02-19
21457,23353,9,2025-12-19,2025-12-21
21458,12835,5,2026-09-05,2026-09-08
21459,18886,8,2026-01-28,2026-02-06
21460,43495,2,2024-01-26,2024-01-28
21461,9061,8,2026-07-29,2026-07-31
21462,28327,1,2025-10-12,2025-10-14
21463,33333,5,2025-09-03,2025-09-08
21464,14681,8,2024-05-05,2024-05-15
21465,1922,3,2025-02-16,2025-02-23
21466,19019,7,2026-02-08,2026-02-17
21467,24347,1,2026-03-16,2026-03-22
21468,33820,2,2025-05-08,2025-05-12
21469,29322,1,2026-03-26,2026-03-29
21470,3249,1,2026-02-05,2026-02-13
21471,28561,3,2025-04-28,2025-05-03
21472,16810,1,2024-10-05,2024-10-06
21473,29298,3,2026-07-08,2026-07-16
21474,21203,1,2025-03-31,2025-04-07
21475,33261,5,2025-04-17,2025-04-23
21476,27609,4,2024-06-27,2024-07-06
21477,2009,9,2026-02-04,2026-02-06
21478,41401,9,2026-05-22,2026-06-01
21479,21642,8,2026-03-02,2026-03-11
21480,35804,7,2026-02-07,2026-02-14
21481,47209,10,2025-04-30,2025-05-05
21482,18356,10,2024-10-14,2024-10-21
21483,31047,8,2024-12-08,2024-12-10
21484,11937,9,2024-08-31,2024-09-06
21485,43921,6,2024-06-14,2024-06-18
21486,14245,3,2025-05-19,2025-05-20
21487,1589,8,2026-02-12,2026-02-16
21488,29,10,2026-09-05,2026-09-14
21489,43053,3,2024-12-29,2025-01-02
21490,15504,1,2026-06-15,2026-06-22
21491,879,2,2026-01-20,2026-01-24
21492,37231,6,2024-04-11,2024-04-16
21493,35767,10,2026-03-24,2026-04-03
21494,3581,1,2026-07-02,2026-07-10
21495,48832,3,2024-04-20,2024-04-25
21496,37579,2,2024-05-22,2024-05-30
21497,34650,9,2026-08-21,2026-08-29
21498,25608,4,2026-02-04,2026-02-10
21499,22415,5,2025-06-12,2025-06-13
21500,20546,1,2025-11-18,2025-11-20
21501,41577,3,2026-05-01,2026-05-03
21502,38411,4,2026-05-10,2026-05-11
21503,22145,3,2025-12-05,2025-12-10
21504,11502,5,2026-04-26,2026-04-27
21505,46440,6,2024-08-22,2024-08-29
21506,14051,3,2025-08-10,2025-08-19
21507,32555,1,2024-03-23,2024-04-01
21508,38326,9,2026-07-23,2026-07-30
21509,41998,9,2025-05-31,2025-06-10
21510,48854,2,2024-09-24,2024-09-26
21511,24375,6,2026-06-01,2026-06-04
21512,41209,8,2024-07-19,2024-07-26
21513,11169,1,2024-01-05,2024-01-09
21514,1570,1,2026-07-17,2026-07-22
21515,38413,1,2025-04-25,2025-05-02
21516,28489,3,2024-01-13,2024-01-23
21517,7509,10,2026-06-12,2026-06-15
21518,42939,2,2025-08-25,2025-08-29
21519,17096,1,2024-06-02,2024-06-06
21520,41228,2,2025-01-01,2025-01-08
21521,31378,8,2025-05-25,2025-05-29
21522,12684,6,2024-06-08,2024-06-15
21523,43757,7,2026-08-26,2026-08-28
21524,22259,1,2024-04-16,2024-04-23
21525,43740,2,2025-07-19,2025-07-23
21526,48244,3,2024-03-22,2024-03-30
21527,47243,10,2026-01-07,2026-01-09
21528,5949,8,2025-01-27,2025-01-31
21529,7869,6,2025-01-19,2025-01-28
21530,3584,6,2024-10-29,2024-11-04
21531,12097,9,2025-01-31,2025-02-02
21532,8728,2,2025-01-28,2025-02-03
21533,45797,8,2024-05-13,2024-05-16
21534,42242,4,2024-05-11,2024-05-14
21535,18799,7,2024-01-04,2024-01-09
21536,5881,7,2024-12-21,2024-12-31
21537,8081,6,2026-06-26,2026-06-27
21538,6726,7,2024-03-23,2024-03-29
21539,27471,6,2026-07-16,2026-07-17
21540,38474,10,2026-04-06,2026-04-12
21541,9449,5,2025-12-04,2025-12-08
21542,21495,8,2025-03-13,2025-03-20
21543,23216,9,2025-08-05,2025-08-06
21544,27778,5,2025-11-02,2025-11-11
21545,26397,3,2025-07-27,2025-07-28
21546,14033,3,2025-12-05,2025-12-07
21547,11131,5,2025-03-15,2025-03-24
21548,4307,1,2025-12-25,2025-12-31
21549,13244,9,2024-09-11,2024-09-19
21550,41178,3,2024-03-07,2024-03-11
21551,11800,1,2024-06-28,2024-07-05
21552,9101,7,2026-03-12,2026-03-20
21553,13847,7,2024-10-07,2024-10-10
21554,2115,4,2025-08-31,2025-09-09
21555,12330,10,2024-06-12,2024-06-13
21556,5212,3,2026-01-11,2026-01-19
21557,31553,2,2024-08-19,2024-08-27
21558,16582,7,2024-11-14,2024-11-15
21559,16431,6,2025-10-22,2025-10-29
21560,3484,4,2025-07-22,2025-07-31
21561,16339,9,2024-05-18,2024-05-28
21562,29824,3,2026-03-16,2026-03-23
21563,24024,10,2025-02-20,2025-03-02
21564,18997,1,2026-08-21,2026-08-27
21565,30508,8,2026-01-17,2026-01-18
21566,44480,5,2024-03-31,2024-04-05
21567,33570,6,2024-12-24,2024-12-28
21568,14837,5,2025-10-27,2025-10-28
21569,42006,8,2024-05-27,2024-06-05
21570,24248,7,2024-09-12,2024-09-18
21571,40819,9,2025-08-06,2025-08-12
21572,18610,3,2024-03-21,2024-03-24
21573,28706,8,2024-12-29,2025-01-02
21574,5869,5,2025-07-04,2025-07-12
21575,42602,7,2024-08-08,2024-08-12
21576,6383,7,2024-03-12,2024-03-21
21577,43476,3,2025-06-29,2025-06-30
21578,30057,6,2024-12-17,2024-12-22
21579,9273,7,2025-06-27,2025-07-04
21580,48968,2,2026-01-16,2026-01-19
21581,3894,7,2024-10-26,2024-10-31
21582,32069,4,2025-01-14,2025-01-18
21583,7765,5,2025-12-10,2025-12-17
21584,10901,5,2025-04-21,2025-04-27
21585,25990,10,2025-01-12,2025-01-21
21586,20022,9,2025-08-08,2025-08-13
21587,42076,10,2024-03-09,2024-03-12
21588,13252,4,2024-09-07,2024-09-17
21589,43256,9,2024-06-01,2024-06-05
21590,46874,6,2025-12-02,2025-12-09
21591,14574,8,2024-01-15,2024-01-21
21592,24086,1,2026-08-08,2026-08-13
21593,42833,9,2024-10-02,2024-10-05
21594,5976,9,2026-02-26,2026-03-07
21595,32743,6,2025-05-09,2025-05-19
21596,45148,9,2026-05-23,2026-05-28
21597,38394,5,2025-02-20,2025-02-22
21598,49424,7,2024-10-27,2024-11-02
21599,11692,9,2024-04-21,2024-04-27
21600,26780,10,2024-06-23,2024-06-28
21601,41729,6,2024-10-10,2024-10-16
21602,21207,2,2026-08-14,2026-08-15
21603,36531,2,2024-10-15,2024-10-18
21604,2317,3,2025-03-05,2025-03-06
21605,35835,9,2024-05-17,2024-05-21
21606,30806,8,2025-06-19,2025-06-26
21607,17241,1,2026-05-22,2026-05-24
21608,2842,7,2024-04-23,2024-04-26
21609,7413,10,2024-05-02,2024-05-06
21610,35237,8,2025-12-04,2025-12-10
21611,12567,6,2025-05-15,2025-05-17
21612,40085,4,2025-07-23,2025-07-25
21613,11203,4,2024-12-07,2024-12-15
21614,28882,2,2024-04-01,2024-04-09
21615,27747,10,2026-07-01,2026-07-03
21616,9594,3,2024-12-23,2024-12-25
21617,27361,9,2026-08-24,2026-09-01
21618,29692,5,2026-04-13,2026-04-23
21619,34676,5,2025-08-21,2025-08-29
21620,35831,9,2026-02-28,2026-03-08
21621,46186,8,2024-08-31,2024-09-09
21622,1220,1,2024-06-07,2024-06-11
21623,15700,3,2024-08-22,2024-09-01
21624,24834,10,2026-08-10,2026-08-15
21625,4740,10,2024-10-31,2024-11-08
21626,34688,1,2024-11-17,2024-11-18
21627,28544,4,2024-10-26,2024-11-02
21628,17229,9,2024-04-20,2024-04-27
21629,28868,9,2026-03-05,2026-03-08
21630,1686,6,2024-07-30,2024-08-08
21631,48814,3,2024-03-20,2024-03-25
21632,20981,4,2026-06-23,2026-07-03
21633,25962,9,2026-03-06,2026-03-09
21634,12231,10,2026-08-10,2026-08-18
21635,20440,10,2026-08-12,2026-08-22
21636,9475,7,2024-12-04,2024-12-07
21637,21090,8,2025-08-08,2025-08-12
21638,44250,7,2024-07-01,2024-07-02
21639,784,8,2026-08-11,2026-08-19
21640,45801,10,2025-06-01,2025-06-03
21641,41662,10,2026-01-07,2026-01-13
21642,23379,8,2025-03-12,2025-03-16
21643,49521,1,2026-06-10,2026-06-13
21644,16111,3,2025-08-03,2025-08-13
21645,2753,4,2025-09-06,2025-09-15
21646,21733,9,2025-04-20,2025-04-25
21647,10777,10,2025-12-09,2025-12-10
21648,39441,6,2024-11-25,2024-11-27
21649,44506,7,2026-09-05,2026-09-09
21650,45803,7,2025-12-04,2025-12-06
21651,47332,1,2025-04-06,2025-04-11
21652,20703,9,2025-10-01,2025-10-07
21653,45196,8,2025-02-25,2025-03-03
21654,11710,1,2025-02-18,2025-02-27
21655,20817,6,2024-08-21,2024-08-23
21656,4389,5,2026-08-17,2026-08-24
21657,47643,3,2024-11-11,2024-11-14
21658,47284,2,2024-02-25,2024-02-29
21659,40631,4,2024-06-07,2024-06-10
21660,14578,4,2025-02-22,2025-02-26
21661,7923,3,2025-05-22,2025-05-29
21662,36548,5,2025-03-02,2025-03-09
21663,7703,8,2026-08-06,2026-08-10
21664,16551,1,2024-05-09,2024-05-14
21665,17226,5,2025-02-14,2025-02-22
21666,34869,1,2026-02-23,2026-02-27
21667,19163,7,2026-02-10,2026-02-19
21668,1789,10,2024-04-04,2024-04-14
21669,47454,9,2024-10-06,2024-10-12
21670,35001,8,2025-07-30,2025-08-06
21671,11841,8,2024-08-02,2024-08-11
21672,22333,5,2024-06-20,2024-06-23
21673,19511,6,2025-09-30,2025-10-06
21674,9947,10,2024-11-04,2024-11-09
21675,760,8,2024-12-24,2024-12-25
21676,12761,1,2025-01-21,2025-01-31
21677,16554,9,2026-06-02,2026-06-05
21678,48975,8,2024-07-22,2024-07-24
21679,18526,5,2025-03-07,2025-03-08
21680,42232,6,2024-03-20,2024-03-24
21681,20986,8,2026-03-08,2026-03-15
21682,28485,4,2025-01-12,2025-01-15
21683,18985,7,2026-02-03,2026-02-04
21684,13490,4,2024-07-02,2024-07-11
21685,3113,3,2024-12-24,2025-01-01
21686,13284,9,2025-06-05,2025-06-08
21687,46425,1,2026-07-02,2026-07-06
21688,16962,4,2026-08-02,2026-08-05
21689,7705,4,2025-10-14,2025-10-23
21690,20361,1,2024-10-05,2024-10-06
21691,19657,6,2024-03-21,2024-03-30
21692,17937,9,2026-05-26,2026-06-05
21693,48364,4,2026-07-28,2026-08-07
21694,5849,7,2024-05-07,2024-05-13
21695,4,6,2024-04-16,2024-04-26
21696,10326,7,2024-12-04,2024-12-12
21697,36980,8,2024-06-17,2024-06-24
21698,25491,9,2025-08-21,2025-08-29
21699,31952,1,2025-01-08,2025-01-11
21700,18357,9,2024-05-09,2024-05-12
21701,11496,1,2024-09-30,2024-10-05
21702,36950,3,2025-02-05,2025-02-14
21703,26494,3,2026-02-12,2026-02-15
21704,31299,6,2026-09-14,2026-09-19
21705,40167,8,2024-02-19,2024-02-26
21706,30828,6,2026-06-18,2026-06-22
21707,37695,4,2024-12-27,2025-01-02
21708,17933,10,2026-07-18,2026-07-23
21709,13878,5,2026-09-12,2026-09-14
21710,33099,6,2026-02-03,2026-02-11
21711,31426,8,2024-05-15,2024-05-22
21712,16226,9,2024-03-24,2024-03-25
21713,10111,9,2026-08-20,2026-08-22
21714,49961,4,2025-10-31,2025-11-08
21715,18376,10,2024-08-30,2024-08-31
21716,49720,5,2026-06-26,2026-07-02
21717,30452,3,2025-10-26,2025-10-31
21718,15565,9,2026-02-18,2026-02-21
21719,26967,5,2025-04-13,2025-04-19
21720,7136,2,2026-01-17,2026-01-18
21721,41326,8,2026-01-18,2026-01-28
21722,36893,4,2026-03-27,2026-03-29
21723,28784,1,2026-08-30,2026-09-05
21724,9761,5,2026-04-12,2026-04-17
21725,48803,2,2025-06-05,2025-06-15
21726,29269,7,2024-02-12,2024-02-18
21727,41076,5,2024-10-11,2024-10-20
21728,43717,6,2025-04-09,2025-04-13
21729,25951,7,2026-08-16,2026-08-19
21730,2097,10,2024-04-13,2024-04-19
21731,19369,10,2024-08-20,2024-08-28
21732,37035,4,2026-09-06,2026-09-16
21733,2302,4,2024-05-16,2024-05-17
21734,34722,3,2026-05-28,2026-06-06
21735,37236,5,2025-08-10,2025-08-20
21736,43605,3,2024-06-26,2024-07-02
21737,46808,1,2026-03-16,2026-03-26
21738,40821,10,2025-03-10,2025-03-16
21739,25994,4,2025-01-02,2025-01-08
21740,29230,3,2026-01-30,2026-02-06
21741,19459,2,2026-02-06,2026-02-10
21742,33496,7,2025-03-20,2025-03-30
21743,28803,9,2026-03-27,2026-03-28
21744,38118,7,2026-06-20,2026-06-24
21745,45314,10,2024-08-24,2024-09-02
21746,10885,4,2025-06-01,2025-06-08
21747,23487,4,2026-03-05,2026-03-09
21748,3723,2,2025-07-28,2025-08-01
21749,8136,2,2024-05-02,2024-05-06
21750,24115,1,2026-06-07,2026-06-17
21751,12109,4,2024-08-11,2024-08-17
21752,20092,5,2024-07-24,2024-08-03
21753,17307,7,2025-03-04,2025-03-10
21754,49617,4,2026-03-04,2026-03-10
21755,17462,4,2026-06-02,2026-06-11
21756,14027,9,2025-03-26,2025-03-28
21757,46429,6,2024-01-20,2024-01-29
21758,40383,6,2026-07-11,2026-07-14
21759,41651,4,2026-01-11,2026-01-12
21760,26848,6,2025-04-02,2025-04-06
21761,4950,2,2024-09-17,2024-09-24
21762,11786,9,2024-04-30,2024-05-03
21763,37440,4,2024-12-22,2024-12-30
21764,40738,10,2024-06-18,2024-06-21
21765,18631,10,2025-03-15,2025-03-20
21766,38506,4,2024-09-23,2024-10-02
21767,20728,5,2024-04-11,2024-04-18
21768,1875,1,2026-01-30,2026-02-05
21769,25105,7,2024-09-02,2024-09-03
21770,3682,2,2026-03-31,2026-04-06
21771,10570,10,2025-10-03,2025-10-11
21772,20729,7,2024-06-20,2024-06-25
21773,29622,7,2024-09-08,2024-09-10
21774,40912,3,2026-06-11,2026-06-21
21775,29423,10,2026-01-19,2026-01-20
21776,20954,10,2025-06-26,2025-06-29
21777,4883,8,2026-05-13,2026-05-21
21778,5812,4,2025-08-19,2025-08-23
21779,19383,1,2024-02-12,2024-02-14
21780,42760,9,2026-07-31,2026-08-06
21781,17266,5,2026-01-30,2026-02-02
21782,45971,6,2024-04-02,2024-04-05
21783,34640,6,2024-09-30,2024-10-06
21784,42029,8,2025-04-17,2025-04-26
21785,7004,4,2025-09-13,2025-09-20
21786,7927,5,2025-01-29,2025-01-30
21787,3952,4,2026-02-19,2026-02-28
21788,15816,5,2024-03-26,2024-03-28
21789,35469,2,2024-07-07,2024-07-11
21790,36564,1,2024-10-10,2024-10-13
21791,28833,6,2025-06-25,2025-07-05
21792,41305,9,2026-08-31,2026-09-03
21793,3445,4,2025-11-14,2025-11-17
21794,36739,7,2025-01-05,2025-01-10
21795,46933,10,2024-04-06,2024-04-09
21796,24888,4,2026-08-15,2026-08-20
21797,12924,2,2026-04-20,2026-04-25
21798,5885,8,2026-09-06,2026-09-16
21799,12142,2,2025-01-24,2025-01-25
21800,32197,2,2026-08-02,2026-08-10
21801,23399,6,2024-02-15,2024-02-22
21802,27653,8,2024-12-10,2024-12-11
21803,977,7,2025-08-18,2025-08-25
21804,41107,9,2025-08-16,2025-08-18
21805,44849,5,2026-01-27,2026-01-31
21806,49802,3,2025-07-27,2025-07-28
21807,29214,1,2024-09-16,2024-09-18
21808,49832,7,2024-11-02,2024-11-07
21809,33308,6,2026-04-15,2026-04-21
21810,39903,4,2024-10-17,2024-10-21
21811,25727,6,2025-11-01,2025-11-06
21812,43566,7,2025-05-24,2025-05-27
21813,37293,3,2026-04-01,2026-04-08
21814,32754,10,2024-08-10,2024-08-15
21815,34821,7,2024-03-19,2024-03-24
21816,11288,6,2025-12-11,2025-12-17
21817,46058,10,2025-09-02,2025-09-12
21818,18456,5,2025-05-02,2025-05-09
21819,29194,6,2024-07-25,2024-07-30
21820,39793,8,2024-04-29,2024-05-03
21821,29747,2,2026-04-08,2026-04-12
21822,7893,3,2025-01-28,2025-02-02
21823,7623,5,2024-12-06,2024-12-11
21824,17243,9,2025-01-29,2025-02-07
21825,22607,3,2025-08-28,2025-08-30
21826,967,5,2025-01-27,2025-02-01
21827,35714,5,2026-04-19,2026-04-26
21828,29404,6,2026-03-11,2026-03-19
21829,44522,2,2024-02-15,2024-02-16
21830,12712,8,2024-03-14,2024-03-16
21831,36243,9,2025-02-02,2025-02-03
21832,23421,9,2024-12-08,2024-12-16
21833,5825,8,2026-03-16,2026-03-22
21834,18821,7,2025-01-28,2025-01-30
21835,12785,8,2024-06-30,2024-07-02
21836,37041,7,2026-04-28,2026-05-03
21837,39570,7,2024-10-14,2024-10-15
21838,48814,2,2025-02-20,2025-02-26
21839,44938,1,2024-09-05,2024-09-06
21840,5222,2,2024-01-19,2024-01-23
21841,10631,8,2024-04-28,2024-05-06
21842,25648,5,2025-06-23,2025-06-29
21843,11242,4,2024-06-15,2024-06-20
21844,48568,9,2024-10-28,2024-10-30
21845,632,10,2025-02-08,2025-02-09
21846,32762,5,2024-09-26,2024-09-30
21847,34379,1,2025-10-06,2025-10-12
21848,35278,4,2025-02-08,2025-02-09
21849,42707,10,2026-04-09,2026-04-10
21850,18778,7,2026-04-25,2026-05-05
21851,37988,6,2025-05-31,2025-06-10
21852,30970,5,2024-11-30,2024-12-10
21853,13179,4,2025-05-28,2025-06-06
21854,22212,9,2024-04-10,2024-04-14
21855,28284,8,2026-04-19,2026-04-25
21856,37533,9,2026-06-30,2026-07-05
21857,39639,3,2025-05-16,2025-05-23
21858,44056,7,2024-06-24,2024-06-26
21859,6559,7,2024-06-14,2024-06-20
21860,37079,5,2026-03-11,2026-03-15
21861,11920,5,2024-10-05,2024-10-08
21862,49179,5,2025-08-26,2025-08-28
21863,45871,6,2025-02-05,2025-02-09
21864,21008,10,2025-07-18,2025-07-26
21865,1678,3,2024-10-05,2024-10-10
21866,37294,5,2024-01-24,2024-01-26
21867,9293,3,2025-06-08,2025-06-11
21868,34996,5,2025-11-22,2025-11-28
21869,40628,5,2026-01-10,2026-01-12
21870,11988,8,2024-07-26,2024-07-28
21871,37580,4,2025-03-20,2025-03-27
21872,9246,1,2026-07-20,2026-07-27
21873,45754,4,2025-08-28,2025-08-29
21874,11895,10,2026-08-31,2026-09-02
21875,18315,10,2025-03-10,2025-03-13
21876,23126,10,2024-04-26,2024-04-29
21877,46506,3,2026-06-17,2026-06-18
21878,14751,5,2025-10-21,2025-10-31
21879,8,10,2024-04-08,2024-04-16
21880,19479,1,2026-03-04,2026-03-10
21881,6862,1,2024-06-03,2024-06-04
21882,10420,10,2025-04-03,2025-04-07
21883,14976,5,2024-08-14,2024-08-17
21884,40004,3,2024-02-28,2024-03-01
21885,39763,3,2025-09-20,2025-09-27
21886,3974,10,2025-08-25,2025-08-31
21887,35817,6,2024-07-03,2024-07-05
21888,42362,5,2024-01-11,2024-01-18
21889,9122,1,2024-02-29,2024-03-02
21890,6109,2,2024-02-01,2024-02-10
21891,27398,7,2026-04-06,2026-04-08
21892,4024,7,2025-08-30,2025-09-06
21893,36023,9,2024-12-11,2024-12-18
21894,32842,10,2025-10-10,2025-10-18
21895,34360,5,2024-05-26,2024-06-05
21896,17162,1,2024-05-08,2024-05-14
21897,36137,8,2024-03-03,2024-03-05
21898,3709,6,2024-09-26,2024-10-03
21899,10167,7,2026-05-19,2026-05-24
21900,35759,3,2025-06-20,2025-06-21
21901,29293,8,2024-09-24,2024-10-02
21902,30620,5,2025-06-07,2025-06-10
21903,23336,2,2024-09-19,2024-09-28
21904,10192,8,2024-03-04,2024-03-11
21905,12746,4,2025-06-12,2025-06-17
21906,22700,10,2025-01-22,2025-01-27
21907,20654,6,2024-03-04,2024-03-13
21908,33983,5,2024-02-01,2024-02-05
21909,35576,10,2025-04-02,2025-04-11
21910,18558,9,2025-09-22,2025-09-24
21911,19976,1,2025-08-20,2025-08-24
21912,5524,2,2024-12-23,2025-01-02
21913,46746,10,2024-01-18,2024-01-21
21914,42558,10,2026-05-19,2026-05-20
21915,29645,8,2024-02-20,2024-02-21
21916,26745,5,2025-10-30,2025-11-07
21917,31081,1,2025-07-06,2025-07-11
21918,10482,6,2025-11-01,2025-11-07
21919,44961,3,2024-10-06,2024-10-07
21920,48349,4,2024-07-13,2024-07-22
21921,31138,8,2026-07-16,2026-07-23
21922,16442,2,2026-01-13,2026-01-14
21923,3504,7,2026-01-29,2026-02-04
21924,39466,3,2026-04-02,2026-04-03
21925,7590,7,2024-10-27,2024-10-29
21926,23220,2,2024-12-10,2024-12-15
21927,18362,5,2024-11-09,2024-11-13
21928,33511,9,2024-07-11,2024-07-18
21929,16143,1,2025-09-13,2025-09-16
21930,47718,7,2026-04-24,2026-05-02
21931,15415,7,2025-07-07,2025-07-10
21932,26831,9,2026-02-19,2026-02-22
21933,18051,5,2026-09-10,2026-09-15
21934,45408,3,2024-10-31,2024-11-03
21935,36280,10,2024-03-03,2024-03-10
21936,2016,8,2024-08-01,2024-08-11
21937,7336,10,2024-07-13,2024-07-16
21938,6000,9,2024-12-25,2024-12-27
21939,24543,1,2025-04-07,2025-04-12
21940,259,1,2026-03-06,2026-03-09
21941,28635,1,2024-06-27,2024-07-02
21942,13724,9,2025-10-07,2025-10-11
21943,47086,9,2025-01-19,2025-01-28
21944,22987,9,2025-01-13,2025-01-23
21945,27319,8,2024-08-27,2024-08-29
21946,44057,9,2024-02-24,2024-02-28
21947,45688,1,2025-08-10,2025-08-16
21948,36046,5,2024-07-12,2024-07-22
21949,9521,8,2026-01-26,2026-02-05
21950,35996,8,2026-07-21,2026-07-25
21951,38654,5,2024-07-15,2024-07-16
21952,33710,2,2025-06-13,2025-06-20
21953,47614,4,2024-06-11,2024-06-16
21954,34308,2,2026-06-23,2026-06-28
21955,16657,4,2025-09-07,2025-09-08
21956,44637,3,2024-11-21,2024-11-24
21957,18192,4,2025-01-14,2025-01-24
21958,28880,1,2024-01-25,2024-01-26
21959,28156,7,2024-12-02,2024-12-03
21960,32540,4,2026-03-22,2026-03-26
21961,24163,1,2024-07-10,2024-07-16
21962,48925,3,2025-08-08,2025-08-18
21963,10709,8,2026-01-22,2026-01-23
21964,12507,4,2024-07-31,2024-08-09
21965,13751,1,2025-07-12,2025-07-13
21966,31955,2,2026-08-12,2026-08-16
21967,24541,2,2024-04-27,2024-05-04
21968,13496,3,2026-06-20,2026-06-25
21969,37318,1,2024-10-24,2024-10-26
21970,17832,3,2026-04-07,2026-04-14
21971,47646,2,2026-05-04,2026-05-14
21972,35920,5,2026-04-06,2026-04-16
21973,13968,7,2024-07-17,2024-07-25
21974,8843,5,2024-02-29,2024-03-01
21975,30699,8,2024-04-06,2024-04-13
21976,40314,2,2024-10-26,2024-11-05
21977,32504,2,2025-03-30,2025-04-08
21978,38457,2,2025-09-24,2025-09-26
21979,2260,3,2024-12-29,2025-01-08
21980,17045,10,2025-09-23,2025-09-27
21981,34181,7,2024-11-01,2024-11-08
21982,29156,1,2026-06-09,2026-06-12
21983,22005,10,2026-02-26,2026-03-02
21984,25296,9,2025-01-16,2025-01-26
21985,15975,4,2025-10-17,2025-10-24
21986,33620,3,2024-06-29,2024-06-30
21987,10796,9,2024-07-25,2024-07-30
