PaymentID,OrderID,PaymentMethod,PaymentDate,Amount
26831,5019,Credit Card,2026-06-24,4408.52
26832,9008,Debit Card,2025-06-22,3943.54
26833,46184,PayPal,2025-06-12,3868.67
26834,3527,Cash,2025-03-09,1184.46
26835,5739,Cash,2026-02-12,3347.48
26836,5948,PayPal,2024-02-03,3178.9
26837,1712,Credit Card,2026-04-23,4283.18
26838,41299,PayPal,2026-06-18,3797.64
26839,30985,Bank Transfer,2025-02-08,4240.62
26840,22457,Cash,2026-01-25,3508.91
26841,17011,PayPal,2026-01-05,2166.53
26842,31225,Cash,2025-03-24,338.0
26843,32493,Credit Card,2026-09-11,2584.51
26844,30447,Cash,2024-03-22,99.43
26845,1847,Credit Card,2025-05-07,769.96
26846,32856,Bank Transfer,2024-10-03,4735.74
26847,27332,Credit Card,2025-12-03,4640.4
26848,18397,Debit Card,2025-10-11,4057.17
26849,5579,Debit Card,2025-01-28,647.91
26850,2077,Bank Transfer,2024-06-28,4164.23
26851,7227,PayPal,2026-04-04,1686.59
26852,35341,Bank Transfer,2026-03-31,657.51
26853,21612,Bank Transfer,2026-01-19,86.96
26854,30297,Credit Card,2026-08-06,2492.27
26855,7903,Credit Card,2025-05-24,999.23
26856,39351,Bank Transfer,2024-02-07,4025.72
26857,9430,Credit Card,2024-12-31,3035.71
26858,10897,Bank Transfer,2026-06-20,4182.07
26859,3741,PayPal,2024-04-22,2825.27
26860,6194,Debit Card,2025-11-16,3130.61
26861,4803,Bank Transfer,2025-07-16,4720.21
26862,47595,PayPal,2024-01-15,317.12
26863,15238,PayPal,2024-08-09,4805.27
26864,39085,PayPal,2026-03-21,2651.08
26865,36227,PayPal,2026-06-22,1131.06
26866,39189,Bank Transfer,2025-05-02,2531.37
26867,26862,PayPal,2024-07-22,3297.27
26868,12888,Debit Card,2024-10-27,4343.54
26869,47315,Debit Card,2025-11-25,3073.7
26870,44232,Bank Transfer,2026-08-19,1893.67
26871,39951,Bank Transfer,2025-02-14,4274.01
26872,36239,Bank Transfer,2026-07-03,2780.14
26873,47410,Cash,2024-08-11,1472.97
26874,29186,Bank Transfer,2025-12-03,3290.86
26875,30950,Bank Transfer,2026-06-21,2037.91
26876,34154,Credit Card,2024-06-08,1973.05
26877,41736,Credit Card,2026-05-26,3375.67
26878,42229,Bank Transfer,2024-06-14,4065.84
26879,43224,Credit Card,2025-11-28,1018.98
26880,12205,Cash,2024-03-13,2297.57
26881,9460,Cash,2025-07-19,2830.51
26882,6622,Cash,2025-05-19,1316.82
26883,7511,Debit Card,2026-02-01,235.85
26884,12217,Cash,2024-07-11,1395.46
26885,14708,Cash,2025-01-27,3857.69
26886,40338,PayPal,2024-03-07,1665.77
26887,38975,Credit Card,2026-07-25,1414.82
26888,44494,Credit Card,2025-12-30,1592.58
26889,46688,Bank Transfer,2025-11-13,2700.88
26890,28854,Bank Transfer,2024-06-18,428.68
26891,17816,Debit Card,2024-08-24,65.78
26892,11896,Cash,2026-07-14,1586.72
26893,46195,Cash,2024-06-07,4130.67
26894,8238,Debit Card,2024-01-24,1189.85
26895,19242,Credit Card,2025-04-29,1231.15
26896,1329,Credit Card,2024-06-15,2719.98
26897,16746,PayPal,2025-03-27,4578.9
26898,49509,PayPal,2024-06-28,1157.71
26899,26304,Cash,2025-10-31,1815.6
26900,17610,Credit Card,2025-09-15,531.97
26901,40712,Credit Card,2025-04-23,109.21
26902,3967,Bank Transfer,2025-03-06,419.18
26903,41398,PayPal,2024-10-11,3299.9
26904,35043,Bank Transfer,2024-03-24,1836.12
26905,45655,Debit Card,2026-03-13,2228.84
26906,33281,Debit Card,2025-11-15,1546.49
26907,26103,PayPal,2024-10-09,1037.97
26908,15717,PayPal,2025-11-15,88.56
26909,40618,Debit Card,2026-01-14,45.62
26910,8619,Bank Transfer,2024-02-21,1215.67
26911,13538,Credit Card,2025-03-25,3807.56
26912,38659,Credit Card,2024-12-06,3379.65
26913,32040,PayPal,2024-08-02,1168.26
26914,47435,PayPal,2024-07-26,3128.77
26915,42142,Credit Card,2024-01-10,3827.07
26916,42179,PayPal,2024-04-18,3233.56
26917,32986,PayPal,2025-10-25,2238.81
26918,48983,Debit Card,2025-12-22,3156.8
26919,44553,PayPal,2024-09-21,445.62
26920,15647,Bank Transfer,2025-04-11,3249.97
26921,3042,Debit Card,2024-07-28,2756.81
26922,14187,Credit Card,2025-12-09,807.14
26923,44203,Credit Card,2025-07-18,1230.17
26924,16189,PayPal,2025-02-22,1931.36
26925,29213,Bank Transfer,2026-01-15,1953.28
26926,1283,Bank Transfer,2024-01-07,2571.94
26927,43532,PayPal,2025-01-25,2534.41
26928,16192,Bank Transfer,2024-01-08,264.32
26929,46322,Credit Card,2024-07-09,2026.35
26930,26099,Credit Card,2024-04-21,3645.29
26931,44237,PayPal,2024-05-31,4056.93
26932,1003,Debit Card,2024-08-06,1986.63
26933,17511,PayPal,2025-04-28,1988.93
26934,21356,Credit Card,2026-09-12,4323.84
26935,23524,Bank Transfer,2024-02-24,2492.67
26936,38373,Debit Card,2024-11-10,3402.84
26937,39447,PayPal,2024-10-24,2307.74
26938,16816,Bank Transfer,2024-05-13,81.04
26939,9647,Bank Transfer,2026-04-29,1652.81
26940,49404,Bank Transfer,2025-03-05,4831.14
26941,32660,Credit Card,2024-01-25,1933.87
26942,49604,Credit Card,2024-03-08,2036.19
26943,32153,Debit Card,2026-07-01,3996.62
26944,14393,Credit Card,2026-02-28,4415.86
26945,22431,PayPal,2024-06-08,3289.36
26946,36357,Debit Card,2026-02-13,4166.51
26947,46063,Credit Card,2025-05-14,3143.04
26948,38616,Debit Card,2025-07-14,26.01
26949,21101,Credit Card,2025-10-25,334.65
26950,47032,Debit Card,2024-04-21,94.04
26951,27614,Debit Card,2025-04-24,3620.56
26952,36515,Cash,2025-06-07,4423.18
26953,25796,Debit Card,2026-02-24,503.21
26954,28378,Cash,2025-05-07,1002.12
26955,17684,Cash,2024-10-11,3303.07
26956,21984,Credit Card,2024-12-08,3832.73
26957,39973,PayPal,2024-11-29,1540.97
26958,7988,Debit Card,2024-10-10,42.69
26959,6322,Bank Transfer,2026-04-04,537.86
26960,14073,Debit Card,2025-11-16,412.96
26961,6288,Cash,2024-01-04,3332.46
26962,32196,PayPal,2024-03-08,2028.96
26963,44453,Cash,2024-11-18,4590.65
26964,7148,Bank Transfer,2024-12-02,2250.1
26965,27305,Credit Card,2025-12-24,4320.01
26966,45621,Bank Transfer,2026-07-10,701.91
26967,22511,Debit Card,2025-01-06,1535.31
26968,48274,Bank Transfer,2024-01-22,734.12
26969,35177,Debit Card,2026-01-06,2799.18
26970,43351,Credit Card,2024-02-26,2064.84
26971,6832,PayPal,2025-01-26,2466.25
26972,3368,Bank Transfer,2024-08-21,4642.42
26973,36392,PayPal,2024-03-18,3182.93
26974,24326,Credit Card,2025-07-15,4864.14
26975,4681,Bank Transfer,2025-10-24,2129.11
26976,41143,PayPal,2024-08-13,4658.25
26977,24962,Bank Transfer,2026-07-20,1461.96
26978,47908,Credit Card,2025-04-20,785.93
26979,11097,PayPal,2025-08-01,51.63
26980,11530,PayPal,2024-05-27,3005.85
26981,24065,Bank Transfer,2025-10-02,3175.65
26982,22685,Credit Card,2024-08-14,2940.02
26983,17240,Debit Card,2025-08-20,2026.65
26984,8828,Debit Card,2025-09-30,3368.39
26985,21086,Debit Card,2025-01-13,4912.5
26986,21974,Bank Transfer,2024-12-18,2610.32
26987,10464,Cash,2026-09-09,380.87
26988,30870,Credit Card,2024-04-14,2709.36
26989,12160,PayPal,2026-07-14,2964.2
26990,8587,Bank Transfer,2024-12-15,2773.21
26991,6160,Debit Card,2025-04-12,2100.54
26992,21180,Credit Card,2025-06-05,3208.16
26993,31785,Bank Transfer,2026-04-27,1823.83
26994,41441,PayPal,2025-03-07,585.47
26995,27712,Debit Card,2025-07-19,3930.59
26996,24798,Debit Card,2024-11-24,1283.89
26997,32112,Credit Card,2026-06-08,2135.23
26998,47218,Debit Card,2026-01-31,1195.17
26999,34690,PayPal,2025-12-29,2864.68
27000,24214,Bank Transfer,2025-08-19,969.93
27001,6087,Debit Card,2025-02-03,1341.18
27002,14794,PayPal,2025-01-20,3890.61
27003,2875,PayPal,2026-07-15,1306.32
27004,3403,PayPal,2026-01-12,61.3
27005,43949,PayPal,2024-06-26,4108.96
27006,29651,PayPal,2025-12-23,1972.86
27007,8417,Credit Card,2024-11-22,1046.31
27008,46986,Bank Transfer,2024-01-08,3002.89
27009,13417,Credit Card,2024-09-22,3297.05
27010,37996,Debit Card,2025-08-28,2499.32
27011,43579,Credit Card,2025-08-08,2021.73
27012,443,Bank Transfer,2025-05-21,4714.22
27013,16833,Cash,2024-07-22,3796.99
27014,22966,PayPal,2025-05-05,1699.64
27015,19134,Debit Card,2026-04-15,1011.51
27016,1645,Debit Card,2025-03-06,4383.16
27017,5601,Credit Card,2025-06-15,3037.99
27018,44173,PayPal,2024-08-15,2855.76
27019,27794,Debit Card,2025-12-29,3454.01
27020,13232,Cash,2025-12-10,578.78
27021,16743,PayPal,2025-10-26,4422.96
27022,17359,Credit Card,2024-08-03,1100.57
27023,2624,Credit Card,2024-05-11,4040.28
27024,20803,Cash,2025-12-01,3558.28
27025,45828,Bank Transfer,2024-09-04,4818.8
27026,24625,Credit Card,2025-12-16,4589.3
27027,47655,Bank Transfer,2025-02-24,4681.0
27028,41560,PayPal,2024-06-23,2765.89
27029,25125,Credit Card,2024-05-27,3629.65
27030,11703,Cash,2026-01-05,1316.54
27031,40108,Bank Transfer,2025-09-30,4025.93
27032,4501,Credit Card,2024-08-16,4610.22
27033,18367,Cash,2024-02-24,113.87
27034,12659,Bank Transfer,2025-01-27,921.78
27035,31568,Cash,2026-06-02,4377.03
27036,33523,PayPal,2025-10-03,3803.51
27037,32524,Debit Card,2024-04-25,1426.92
27038,2300,PayPal,2026-07-10,3242.84
27039,8248,Cash,2024-08-03,4829.85
27040,29716,Debit Card,2026-03-19,3361.01
27041,21657,PayPal,2026-06-22,3735.31
27042,21926,Bank Transfer,2025-09-17,2525.12
27043,34652,Cash,2026-04-14,3546.07
27044,42886,Bank Transfer,2024-02-13,457.84
27045,5152,Cash,2024-04-18,1461.52
27046,14980,Cash,2025-01-28,3823.49
27047,31822,Debit Card,2025-09-21,4463.05
27048,4834,Debit Card,2024-06-25,4188.51
27049,37996,Bank Transfer,2026-08-25,694.48
27050,40722,Bank Transfer,2024-10-13,4192.47
27051,25393,Bank Transfer,2026-02-19,1778.14
27052,37509,Cash,2026-05-29,1246.14
27053,19616,Bank Transfer,2024-02-28,2169.98
27054,11041,Credit Card,2026-05-23,4048.53
27055,39329,PayPal,2025-08-13,1520.77
27056,20048,PayPal,2025-07-18,1727.06
27057,31796,Cash,2025-02-24,3994.87
27058,37369,Credit Card,2024-09-10,3621.66
27059,13220,Credit Card,2025-06-28,2781.04
27060,20740,PayPal,2025-10-30,3501.34
27061,43945,Debit Card,2024-10-16,1633.59
27062,10451,Credit Card,2025-07-06,2887.73
27063,27848,Bank Transfer,2026-06-01,794.25
27064,45032,PayPal,2024-02-26,1767.36
27065,45700,Debit Card,2026-04-29,2894.81
27066,45658,Debit Card,2025-05-31,1082.44
27067,3746,Bank Transfer,2025-03-13,1955.59
27068,8083,Bank Transfer,2025-09-16,585.35
27069,23622,Bank Transfer,2025-06-07,3137.43
27070,24264,Bank Transfer,2026-01-15,2369.38
27071,24478,Cash,2025-08-22,1582.2
27072,30684,Cash,2026-04-14,4649.13
27073,48949,PayPal,2026-08-23,4198.85
27074,24357,PayPal,2025-04-07,3368.19
27075,39816,Bank Transfer,2025-03-30,4959.57
27076,38844,Credit Card,2024-07-13,3488.12
27077,13322,PayPal,2026-08-03,2135.47
27078,27988,Bank Transfer,2026-01-04,3841.65
27079,41780,Bank Transfer,2025-12-21,4491.25
27080,7347,Credit Card,2024-10-13,4432.64
27081,34470,PayPal,2026-02-10,1871.43
27082,717,Credit Card,2024-08-30,4487.91
27083,48103,PayPal,2024-03-16,3468.65
27084,44286,Debit Card,2025-11-06,1017.59
27085,47444,Credit Card,2024-09-26,79.31
27086,19990,Debit Card,2024-02-01,2347.09
27087,28939,Debit Card,2024-07-17,964.52
27088,758,Bank Transfer,2026-07-09,4009.35
27089,44966,Cash,2024-12-27,540.45
27090,27158,Credit Card,2024-08-21,2864.6
27091,26336,Credit Card,2024-03-22,879.28
27092,18700,Bank Transfer,2024-12-23,4801.36
27093,27845,Cash,2024-09-26,1882.21
27094,37894,PayPal,2024-02-29,3844.42
27095,41087,Cash,2026-03-06,469.22
27096,4032,Debit Card,2024-07-07,4555.9
27097,21762,PayPal,2026-08-04,3572.88
27098,32014,Credit Card,2026-03-20,863.11
27099,47781,PayPal,2025-11-28,3300.85
27100,44386,Debit Card,2024-10-22,4914.36
27101,23836,Cash,2024-08-30,3672.95
27102,29763,PayPal,2026-03-13,3123.78
27103,1425,Cash,2024-10-29,2221.47
27104,5122,PayPal,2026-07-23,3135.09
27105,47523,PayPal,2025-07-13,875.83
27106,23911,PayPal,2024-11-07,1742.31
27107,33525,Bank Transfer,2024-07-27,3631.92
27108,15418,Debit Card,2025-01-24,4063.4
27109,7240,Credit Card,2024-02-07,968.63
27110,22738,PayPal,2024-02-25,2870.07
27111,42018,Debit Card,2024-09-22,71.97
27112,29947,Debit Card,2025-09-26,1848.66
27113,25948,Credit Card,2024-12-04,501.47
27114,22159,Credit Card,2026-02-07,4097.82
27115,34565,Credit Card,2026-03-03,2043.44
27116,22276,Cash,2024-10-02,340.13
27117,7264,Credit Card,2024-02-01,4088.06
27118,49909,PayPal,2025-08-27,3490.29
27119,33780,Credit Card,2025-11-30,123.96
27120,45438,Debit Card,2024-03-01,903.88
27121,16541,Debit Card,2025-01-27,2955.19
27122,553,Credit Card,2024-06-25,2779.99
27123,372,Cash,2025-12-18,4414.18
27124,15240,Debit Card,2024-08-15,745.33
27125,19774,Credit Card,2024-03-25,3798.61
27126,15855,Cash,2025-05-26,866.34
27127,30330,Credit Card,2025-04-23,790.53
27128,41149,Credit Card,2025-09-16,300.9
27129,26533,Cash,2025-08-13,3412.8
27130,48769,Bank Transfer,2025-11-04,2081.34
27131,9326,Cash,2026-08-26,2924.69
27132,48027,Cash,2025-05-10,4520.06
27133,45076,Credit Card,2024-12-24,1460.88
27134,35788,Debit Card,2026-03-06,214.64
27135,7967,Bank Transfer,2025-03-14,3921.76
27136,12472,Debit Card,2026-08-17,4183.93
27137,23130,Cash,2026-02-07,2058.03
27138,24598,Bank Transfer,2024-03-17,844.35
27139,30258,Debit Card,2024-06-08,300.87
27140,15291,Debit Card,2024-12-06,2762.72
27141,33213,Bank Transfer,2025-01-19,2215.74
27142,9017,Bank Transfer,2025-10-26,3132.35
27143,47106,Credit Card,2025-12-16,3242.9
27144,41028,Credit Card,2024-09-27,64.1
27145,7140,Debit Card,2025-07-10,321.29
27146,26216,Credit Card,2026-08-07,4714.71
27147,22198,Cash,2025-09-04,3609.94
27148,2662,Credit Card,2026-05-18,3433.9
27149,6217,Cash,2025-10-11,2857.01
27150,5867,PayPal,2026-02-24,3950.82
27151,41603,Bank Transfer,2024-11-17,3641.33
27152,2664,Credit Card,2025-08-08,1789.83
27153,30869,PayPal,2025-06-17,2398.8
27154,37606,PayPal,2026-01-15,3699.07
27155,34875,Cash,2026-01-06,3036.39
27156,11404,Bank Transfer,2026-09-14,4677.78
27157,48764,Credit Card,2026-09-08,2571.95
27158,49571,Bank Transfer,2026-04-28,4760.82
27159,49626,Credit Card,2026-01-30,1548.57
27160,1093,Bank Transfer,2024-08-14,2360.4
27161,32379,Bank Transfer,2025-04-08,4601.81
27162,30918,PayPal,2024-11-17,1948.21
27163,40688,Cash,2025-09-14,1291.93
27164,20836,PayPal,2025-04-12,3832.36
27165,17572,Bank Transfer,2025-06-10,1930.42
27166,11962,Bank Transfer,2025-06-05,1124.53
27167,48236,Credit Card,2026-07-09,3062.07
27168,40848,Credit Card,2026-03-25,306.26
27169,29840,PayPal,2025-09-22,338.86
27170,45188,Debit Card,2026-01-18,1851.32
27171,21624,Cash,2026-05-10,1657.99
27172,32050,Bank Transfer,2026-08-11,2571.18
27173,48447,Credit Card,2026-03-03,3310.47
27174,14303,PayPal,2024-05-14,3416.4
27175,16685,Debit Card,2024-03-21,3977.76
27176,23422,Cash,2025-08-23,4182.12
27177,38613,PayPal,2026-07-27,2739.0
27178,4050,Bank Transfer,2025-12-02,3951.75
27179,9594,Debit Card,2024-06-09,3692.37
27180,13981,Cash,2026-03-19,4866.59
27181,38624,Credit Card,2025-02-21,891.59
27182,34730,Debit Card,2025-05-17,179.18
27183,15834,Debit Card,2024-08-23,999.22
27184,29334,Cash,2024-05-15,2047.63
27185,5313,Credit Card,2024-01-31,4107.11
27186,14436,Cash,2025-03-06,2292.32
27187,4580,Cash,2024-07-17,2329.01
27188,5878,Credit Card,2024-05-15,3760.37
27189,45198,Bank Transfer,2026-04-25,542.73
27190,20473,PayPal,2024-09-15,2858.3
27191,49280,Bank Transfer,2025-01-29,2304.94
27192,2097,PayPal,2026-03-04,2420.62
27193,43113,Debit Card,2026-06-18,356.77
27194,45890,Bank Transfer,2024-02-18,747.93
27195,32533,Bank Transfer,2025-06-17,632.77
27196,36571,Cash,2025-06-14,2673.77
27197,38125,Debit Card,2024-06-15,4544.21
27198,34115,Cash,2024-02-19,2706.02
27199,37408,Bank Transfer,2024-10-21,3519.27
27200,12675,PayPal,2024-07-17,232.81
27201,11443,Bank Transfer,2025-02-06,1149.26
27202,7078,PayPal,2024-03-07,30.05
27203,23614,Cash,2026-08-11,2077.77
27204,10495,Cash,2026-04-20,3205.59
27205,29810,Credit Card,2025-06-26,2367.47
27206,39970,Debit Card,2024-02-02,1379.98
27207,29714,Credit Card,2026-08-28,4264.44
27208,49816,Debit Card,2025-08-23,464.37
27209,45059,Credit Card,2024-08-18,2519.64
27210,40182,Debit Card,2024-10-09,862.83
27211,49149,Debit Card,2025-05-20,2299.02
27212,32888,PayPal,2025-06-06,1286.28
27213,36600,Cash,2026-02-04,381.16
27214,45779,Credit Card,2026-04-02,2028.89
27215,18394,Cash,2024-11-06,1001.52
27216,9671,Cash,2024-01-25,3544.72
27217,9537,PayPal,2026-08-23,1038.88
27218,46864,Bank Transfer,2024-04-18,322.31
27219,13869,Bank Transfer,2025-09-22,244.84
27220,16605,Bank Transfer,2024-12-12,4923.92
27221,29360,PayPal,2024-12-20,4550.37
27222,5250,Debit Card,2024-05-07,4256.38
27223,19408,Cash,2026-06-12,1712.73
27224,11142,PayPal,2026-04-26,2990.09
27225,44591,Credit Card,2024-09-19,3252.18
27226,21783,Cash,2024-04-28,4061.05
27227,2424,Debit Card,2026-02-02,1109.88
27228,48739,Credit Card,2025-08-16,4629.11
27229,34045,Bank Transfer,2025-06-21,2320.84
27230,45683,Cash,2025-01-19,323.0
27231,17123,PayPal,2024-12-18,1026.91
27232,28525,Bank Transfer,2024-10-07,2042.51
27233,10211,Credit Card,2026-04-20,3092.13
27234,27902,Credit Card,2026-02-05,1095.66
27235,38347,Cash,2024-08-18,32.38
27236,39538,Bank Transfer,2024-06-08,68.94
27237,9675,Credit Card,2026-05-13,3252.69
27238,32333,Debit Card,2024-05-08,3658.97
27239,39083,Cash,2025-10-16,4707.65
27240,8351,Bank Transfer,2025-10-08,2475.5
27241,14559,Credit Card,2026-03-15,395.35
27242,24842,Debit Card,2024-07-26,1231.73
27243,35722,Cash,2026-03-03,2763.37
27244,11141,Bank Transfer,2024-11-22,3954.46
27245,13007,Cash,2024-05-15,3455.59
27246,23071,Cash,2024-01-04,2147.66
27247,22545,Debit Card,2025-07-31,1483.45
27248,7097,PayPal,2026-03-31,4844.14
27249,48194,Debit Card,2024-08-03,4917.21
27250,47819,Bank Transfer,2025-03-20,42.45
27251,19847,Bank Transfer,2024-12-23,2591.32
27252,38977,Debit Card,2025-09-13,427.39
27253,1320,Credit Card,2025-12-25,1289.72
27254,12001,Cash,2024-08-28,3495.57
27255,32809,Debit Card,2026-01-18,3712.81
27256,36526,Cash,2026-09-11,1787.53
27257,32490,Bank Transfer,2024-06-28,1432.47
27258,8420,Bank Transfer,2026-01-03,2177.87
27259,26774,Credit Card,2024-01-30,4845.92
27260,40068,Credit Card,2025-07-01,3312.26
27261,41682,PayPal,2025-07-23,3902.85
27262,31166,Cash,2024-11-30,1854.88
27263,35863,Bank Transfer,2026-05-15,158.44
27264,5179,PayPal,2026-04-08,2295.87
27265,41747,Debit Card,2025-04-18,2471.48
27266,2020,Cash,2024-10-24,72.37
27267,3862,Bank Transfer,2025-02-02,1508.9
27268,22469,PayPal,2024-10-09,382.47
27269,27325,Bank Transfer,2024-04-22,3898.74
27270,35855,PayPal,2024-04-19,1014.87
27271,23891,Debit Card,2024-04-12,3396.97
27272,45048,Cash,2024-02-06,3819.8
27273,20326,Debit Card,2025-08-17,3677.53
27274,10273,Cash,2026-05-22,945.4
27275,37884,Debit Card,2024-04-25,3993.0
27276,30023,Cash,2025-09-10,1482.47
27277,38548,Cash,2024-05-02,3834.17
27278,49880,Debit Card,2025-01-09,199.37
27279,16266,Debit Card,2025-12-04,1659.8
27280,30907,Debit Card,2024-07-08,3881.52
27281,15413,Cash,2026-06-24,4451.6
27282,49062,Cash,2025-11-16,3596.13
27283,38767,Cash,2025-01-11,4134.24
27284,43953,Cash,2025-07-08,2127.54
27285,24628,Debit Card,2024-08-26,2251.15
27286,16156,Cash,2024-03-22,2526.35
27287,42579,Cash,2025-03-23,2392.19
27288,29844,PayPal,2024-10-06,3059.72
27289,45274,PayPal,2026-01-14,4830.77
27290,18212,PayPal,2024-10-13,1329.18
27291,13961,Debit Card,2024-01-18,97.51
27292,22754,Bank Transfer,2025-01-13,834.7
27293,23871,Cash,2025-04-06,1553.24
27294,29361,Debit Card,2024-07-14,3038.6
27295,24217,Credit Card,2026-06-15,2525.49
27296,13579,Cash,2026-03-30,2506.92
27297,21667,Credit Card,2024-06-04,4170.98
27298,4014,PayPal,2025-02-02,1957.44
27299,160,Bank Transfer,2025-06-13,2918.97
27300,12911,PayPal,2025-05-22,1326.48
27301,19437,Credit Card,2025-04-24,4080.84
27302,13333,Cash,2026-05-15,2076.28
27303,6923,Cash,2026-02-16,1950.71
27304,3260,Cash,2024-06-01,4784.82
27305,39905,Debit Card,2025-03-02,3590.29
27306,28696,Cash,2026-04-01,4094.09
27307,35587,Cash,2024-03-22,3521.63
27308,13027,Cash,2026-05-31,670.05
27309,42556,Credit Card,2024-12-17,646.21
27310,4786,Credit Card,2024-01-01,2958.43
27311,36720,Cash,2024-02-22,4218.25
27312,20157,Cash,2026-03-14,946.03
27313,11449,Bank Transfer,2024-03-25,3955.51
27314,8653,Debit Card,2024-03-21,1812.05
27315,10354,Debit Card,2025-09-17,4803.97
27316,40743,Bank Transfer,2025-09-21,2012.98
27317,9419,Debit Card,2024-04-01,2519.54
27318,46183,Bank Transfer,2024-03-03,2324.84
27319,5784,Debit Card,2024-11-20,3723.14
27320,43274,Credit Card,2025-09-08,2488.98
27321,17138,Credit Card,2026-05-10,1392.21
27322,20315,Debit Card,2025-08-11,2625.44
27323,41321,Credit Card,2024-02-08,4589.18
27324,41933,Bank Transfer,2024-03-21,230.02
27325,42902,Cash,2024-01-03,2710.88
27326,8118,PayPal,2024-02-18,4427.04
27327,39061,PayPal,2026-06-21,1065.07
